"Sun Apr 06 13:36:57 CEST 2019";"@なつみかん@ラスアス中毒者";"";"【フレ募集】GTA5・ラストオブアスで寂しくオンラインやってます！フレンドになって一緒に遊んでくれる方募集！気軽にリプください(​*´ω｀*)";"#GTA5";"#グラセフオンライン　#ラスアス　#ラストオブアス"
"Sun Apr 06 13:36:40 CEST 2019";"@GTA5@ゆず";"";"俺も";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/9rINBllVNt";")"
"Sun Apr 06 13:36:07 CEST 2019";"@GTA5@ゆず";"";"ツーリスモの色かっこいい";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/9rINBllVNt";")"
"Sun Apr 06 13:35:43 CEST 2019";"@GTA5@ゆず";"";"誰のツーリスも？";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/9rINBllVNt";")"
"Sun Apr 06 13:35:11 CEST 2019";"@[九十九尸解仙]しーちゃん＠あいく団";"";"［定期］CODゴーストとGTA5を最近やってます！一緒にしてくれるという方がいればリプか、フレ登録を送ってください！PS3IDは、asyuberyuです。＃CODG　＃GTA5"
"Sun Apr 06 13:34:25 CEST 2019";"@GTA5@ゆず";"";"疲れない";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/9rINBllVNt";")"
"Sun Apr 06 13:33:57 CEST 2019";"@うえぽん＠GTA5CREW[ORCA]";"";"【定期】GTA5のクルーメンバー募集しています！活動内容は主に鬼ごっこやドリフトです。車好きはもちろん、鬼ごっこを一緒にしてみたい方は是非、リプをください！:*:・(*´ω`pq゛※Skype、LINEは必須です。";"";"#GTA5";"#グラセフ";"#拡散希望"
"Sun Apr 06 13:33:53 CEST 2019";"@GTA5@ゆず";"";"GTA5オンラインはデスマッチのためにある";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/9rINBllVNt";")"
"Sun Apr 06 13:33:19 CEST 2019";"@GTA5@ゆず";"";"しばらくインできないかもしれんけど削除しないでー。ちなみにtakaraね";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/9rINBllVNt";")"
"Sun Apr 06 13:31:53 CEST 2019";"@影虎 @GTAフォロワー募集";"";"PKもっと自粛しよう！";"てかやめよう(最低限)";"";"#GTA5";"#GTAオンライン"
"Sun Apr 06 13:31:39 CEST 2019";"@Mark J. Wolf";"";"#HITMANABSOLUTION";"WTF";"IS";"UP";"with";"these";"ASSMONKEYS";"putting";"out";"#SHITTY";"#games";"like";"this";"one?";"It";"makes";"#gta5";"look";"like";"Jesus";"on";"ice";"#epicfail"
"Sun Apr 06 13:29:55 CEST 2019";"@にゃんちー";"";"衝撃の事実！レーザーから発射されているミサイルはRPGの弾頭だった！！";"#GTA5";"#GTAO";"http://t.co/b8U0L8ETYQ"
