Unreal -> Engine : 1.0, 1.97
Automated;AIX;Self-Service -> Linux;Service;HPUX;Solaris : 1.0, 1.0
Automated;Solaris;Self-Service -> Linux;Service;AIX;HPUX : 1.0, 1.0
Automated;Service;Self-Service -> Linux;AIX;HPUX;Solaris : 1.0, 1.0
Linux;Automated;Self-Service -> Service;AIX;HPUX;Solaris : 1.0, 1.0
AIX;Solaris;Self-Service -> Linux;Automated;Service;HPUX : 1.0, 1.0
Service;AIX;Self-Service -> Linux;Automated;HPUX;Solaris : 1.0, 1.0
Linux;AIX;Self-Service -> Automated;Service;HPUX;Solaris : 1.0, 1.0
Service;Solaris;Self-Service -> Linux;Automated;AIX;HPUX : 1.0, 1.0
Linux;Solaris;Self-Service -> Automated;Service;AIX;HPUX : 1.0, 1.0
Linux;Service;Self-Service -> Automated;AIX;HPUX;Solaris : 1.0, 1.0
Automated;HPUX;Self-Service -> Linux;Service;AIX;Solaris : 1.0, 1.03
AIX;HPUX;Self-Service -> Linux;Automated;Service;Solaris : 1.0, 1.03
HPUX;Solaris;Self-Service -> Linux;Automated;Service;AIX : 1.0, 1.03
Service;HPUX;Self-Service -> Linux;Automated;AIX;Solaris : 1.0, 1.03
Linux;HPUX;Self-Service -> Automated;Service;AIX;Solaris : 1.0, 1.03
Automated;AIX;Self-Service -> Linux;Service;HPUX;Solaris : 1.0, 1.03
Automated;Solaris;Self-Service -> Linux;Service;AIX;HPUX : 1.0, 1.03
Automated;Service;Self-Service -> Linux;AIX;HPUX;Solaris : 1.0, 1.03
Linux;Automated;Self-Service -> Service;AIX;HPUX;Solaris : 1.0, 1.03
AIX;Solaris;Self-Service -> Linux;Automated;Service;HPUX : 1.0, 1.03
Service;AIX;Self-Service -> Linux;Automated;HPUX;Solaris : 1.0, 1.03
Linux;AIX;Self-Service -> Automated;Service;HPUX;Solaris : 1.0, 1.03
Service;Solaris;Self-Service -> Linux;Automated;AIX;HPUX : 1.0, 1.03
Linux;Solaris;Self-Service -> Automated;Service;AIX;HPUX : 1.0, 1.03
Linux;Service;Self-Service -> Automated;AIX;HPUX;Solaris : 1.0, 1.03
Automated;AIX;HPUX;Self-Service -> Linux;Service;Solaris : 1.0, 1.0
Automated;HPUX;Solaris;Self-Service -> Linux;Service;AIX : 1.0, 1.0
Automated;Service;HPUX;Self-Service -> Linux;AIX;Solaris : 1.0, 1.0
Linux;Automated;HPUX;Self-Service -> Service;AIX;Solaris : 1.0, 1.0
AIX;HPUX;Solaris;Self-Service -> Linux;Automated;Service : 1.0, 1.0
Service;AIX;HPUX;Self-Service -> Linux;Automated;Solaris : 1.0, 1.0
Linux;AIX;HPUX;Self-Service -> Automated;Service;Solaris : 1.0, 1.0
Service;HPUX;Solaris;Self-Service -> Linux;Automated;AIX : 1.0, 1.0
Linux;HPUX;Solaris;Self-Service -> Automated;Service;AIX : 1.0, 1.0
Linux;Service;HPUX;Self-Service -> Automated;AIX;Solaris : 1.0, 1.0
Automated;AIX;Solaris;Self-Service -> Linux;Service;HPUX : 1.0, 1.0
Automated;Service;AIX;Self-Service -> Linux;HPUX;Solaris : 1.0, 1.0
Linux;Automated;AIX;Self-Service -> Service;HPUX;Solaris : 1.0, 1.0
Automated;Service;Solaris;Self-Service -> Linux;AIX;HPUX : 1.0, 1.0
Linux;Automated;Solaris;Self-Service -> Service;AIX;HPUX : 1.0, 1.0
Linux;Automated;Service;Self-Service -> AIX;HPUX;Solaris : 1.0, 1.0
Service;AIX;Solaris;Self-Service -> Linux;Automated;HPUX : 1.0, 1.0
Linux;AIX;Solaris;Self-Service -> Automated;Service;HPUX : 1.0, 1.0
Linux;Service;AIX;Self-Service -> Automated;HPUX;Solaris : 1.0, 1.0
Linux;Service;Solaris;Self-Service -> Automated;AIX;HPUX : 1.0, 1.0
Automated;AIX;HPUX;Self-Service -> Linux;Service;Solaris : 1.0, 1.03
Automated;HPUX;Solaris;Self-Service -> Linux;Service;AIX : 1.0, 1.03
Automated;Service;HPUX;Self-Service -> Linux;AIX;Solaris : 1.0, 1.03
Linux;Automated;HPUX;Self-Service -> Service;AIX;Solaris : 1.0, 1.03
AIX;HPUX;Solaris;Self-Service -> Linux;Automated;Service : 1.0, 1.03
Service;AIX;HPUX;Self-Service -> Linux;Automated;Solaris : 1.0, 1.03
Linux;AIX;HPUX;Self-Service -> Automated;Service;Solaris : 1.0, 1.03
Service;HPUX;Solaris;Self-Service -> Linux;Automated;AIX : 1.0, 1.03
Linux;HPUX;Solaris;Self-Service -> Automated;Service;AIX : 1.0, 1.03
Linux;Service;HPUX;Self-Service -> Automated;AIX;Solaris : 1.0, 1.03
Automated;AIX;Solaris;Self-Service -> Linux;Service;HPUX : 1.0, 1.03
Automated;Service;AIX;Self-Service -> Linux;HPUX;Solaris : 1.0, 1.03
Linux;Automated;AIX;Self-Service -> Service;HPUX;Solaris : 1.0, 1.03
Automated;Service;Solaris;Self-Service -> Linux;AIX;HPUX : 1.0, 1.03
Linux;Automated;Solaris;Self-Service -> Service;AIX;HPUX : 1.0, 1.03
Linux;Automated;Service;Self-Service -> AIX;HPUX;Solaris : 1.0, 1.03
Service;AIX;Solaris;Self-Service -> Linux;Automated;HPUX : 1.0, 1.03
Linux;AIX;Solaris;Self-Service -> Automated;Service;HPUX : 1.0, 1.03
Linux;Service;AIX;Self-Service -> Automated;HPUX;Solaris : 1.0, 1.03
Linux;Service;Solaris;Self-Service -> Automated;AIX;HPUX : 1.0, 1.03
Automated;AIX;HPUX;Solaris;Self-Service -> Linux;Service : 1.0, 1.0
Automated;Service;AIX;HPUX;Self-Service -> Linux;Solaris : 1.0, 1.0
Linux;Automated;AIX;HPUX;Self-Service -> Service;Solaris : 1.0, 1.0
Automated;Service;HPUX;Solaris;Self-Service -> Linux;AIX : 1.0, 1.0
Linux;Automated;HPUX;Solaris;Self-Service -> Service;AIX : 1.0, 1.0
Linux;Automated;Service;HPUX;Self-Service -> AIX;Solaris : 1.0, 1.0
Service;AIX;HPUX;Solaris;Self-Service -> Linux;Automated : 1.0, 1.0
Linux;AIX;HPUX;Solaris;Self-Service -> Automated;Service : 1.0, 1.0
Linux;Service;AIX;HPUX;Self-Service -> Automated;Solaris : 1.0, 1.0
Linux;Service;HPUX;Solaris;Self-Service -> Automated;AIX : 1.0, 1.0
Automated;Service;AIX;Solaris;Self-Service -> Linux;HPUX : 1.0, 1.0
Linux;Automated;AIX;Solaris;Self-Service -> Service;HPUX : 1.0, 1.0
Linux;Automated;Service;AIX;Self-Service -> HPUX;Solaris : 1.0, 1.0
Linux;Automated;Service;Solaris;Self-Service -> AIX;HPUX : 1.0, 1.0
Linux;Service;AIX;Solaris;Self-Service -> Automated;HPUX : 1.0, 1.0
Automated;AIX;HPUX;Solaris;Self-Service -> Linux;Service : 1.0, 1.03
Automated;Service;AIX;HPUX;Self-Service -> Linux;Solaris : 1.0, 1.03
Linux;Automated;AIX;HPUX;Self-Service -> Service;Solaris : 1.0, 1.03
Automated;Service;HPUX;Solaris;Self-Service -> Linux;AIX : 1.0, 1.03
Linux;Automated;HPUX;Solaris;Self-Service -> Service;AIX : 1.0, 1.03
Linux;Automated;Service;HPUX;Self-Service -> AIX;Solaris : 1.0, 1.03
Service;AIX;HPUX;Solaris;Self-Service -> Linux;Automated : 1.0, 1.03
Linux;AIX;HPUX;Solaris;Self-Service -> Automated;Service : 1.0, 1.03
Linux;Service;AIX;HPUX;Self-Service -> Automated;Solaris : 1.0, 1.03
Linux;Service;HPUX;Solaris;Self-Service -> Automated;AIX : 1.0, 1.03
Automated;Service;AIX;Solaris;Self-Service -> Linux;HPUX : 1.0, 1.03
Linux;Automated;AIX;Solaris;Self-Service -> Service;HPUX : 1.0, 1.03
Linux;Automated;Service;AIX;Self-Service -> HPUX;Solaris : 1.0, 1.03
Linux;Automated;Service;Solaris;Self-Service -> AIX;HPUX : 1.0, 1.03
Linux;Service;AIX;Solaris;Self-Service -> Automated;HPUX : 1.0, 1.03
Automated;Service;AIX;HPUX;Solaris;Self-Service -> Linux : 1.0, 1.0
Linux;Automated;AIX;HPUX;Solaris;Self-Service -> Service : 1.0, 1.0
Linux;Automated;Service;AIX;HPUX;Self-Service -> Solaris : 1.0, 1.0
Linux;Automated;Service;HPUX;Solaris;Self-Service -> AIX : 1.0, 1.0
Linux;Service;AIX;HPUX;Solaris;Self-Service -> Automated : 1.0, 1.0
Linux;Automated;Service;AIX;Solaris;Self-Service -> HPUX : 1.0, 1.0
Automated;Service;AIX;HPUX;Solaris;Self-Service -> Linux : 1.0, 1.03
Linux;Automated;AIX;HPUX;Solaris;Self-Service -> Service : 1.0, 1.03
Linux;Automated;Service;AIX;HPUX;Self-Service -> Solaris : 1.0, 1.03
Linux;Automated;Service;HPUX;Solaris;Self-Service -> AIX : 1.0, 1.03
Linux;Service;AIX;HPUX;Solaris;Self-Service -> Automated : 1.0, 1.03
Linux;Automated;Service;AIX;Solaris;Self-Service -> HPUX : 1.0, 1.03
HPUX;No-Contract -> Automated;Service;AIX;Solaris : 1.0, 1.0
Automated;No-Contract -> Service;AIX;HPUX;Solaris : 1.0, 1.0
AIX;No-Contract -> Automated;Service;HPUX;Solaris : 1.0, 1.0
Solaris;No-Contract -> Automated;Service;AIX;HPUX : 1.0, 1.0
Service;No-Contract -> Automated;AIX;HPUX;Solaris : 1.0, 1.0
Automated;HPUX;No-Contract -> Service;AIX;Solaris : 0.0, 0.97
AIX;HPUX;No-Contract -> Automated;Service;Solaris : 0.0, 0.97
HPUX;Solaris;No-Contract -> Automated;Service;AIX : 0.0, 0.97
Service;HPUX;No-Contract -> Automated;AIX;Solaris : 0.0, 0.97
Automated;AIX;No-Contract -> Service;HPUX;Solaris : 0.0, 0.97
Automated;Solaris;No-Contract -> Service;AIX;HPUX : 0.0, 0.97
Automated;Service;No-Contract -> AIX;HPUX;Solaris : 0.0, 0.97
AIX;Solaris;No-Contract -> Automated;Service;HPUX : 0.0, 0.97
Service;AIX;No-Contract -> Automated;HPUX;Solaris : 0.0, 0.97
Service;Solaris;No-Contract -> Automated;AIX;HPUX : 0.0, 0.97
Automated;HPUX;No-Contract -> Service;AIX;Solaris : 1.0, 1.0
AIX;HPUX;No-Contract -> Automated;Service;Solaris : 1.0, 1.0
HPUX;Solaris;No-Contract -> Automated;Service;AIX : 1.0, 1.0
Service;HPUX;No-Contract -> Automated;AIX;Solaris : 1.0, 1.0
Automated;AIX;No-Contract -> Service;HPUX;Solaris : 1.0, 1.0
Automated;Solaris;No-Contract -> Service;AIX;HPUX : 1.0, 1.0
Automated;Service;No-Contract -> AIX;HPUX;Solaris : 1.0, 1.0
AIX;Solaris;No-Contract -> Automated;Service;HPUX : 1.0, 1.0
Service;AIX;No-Contract -> Automated;HPUX;Solaris : 1.0, 1.0
Service;Solaris;No-Contract -> Automated;AIX;HPUX : 1.0, 1.0
Automated;AIX;HPUX;No-Contract -> Service;Solaris : 0.0, 0.97
Automated;HPUX;Solaris;No-Contract -> Service;AIX : 0.0, 0.97
Automated;Service;HPUX;No-Contract -> AIX;Solaris : 0.0, 0.97
AIX;HPUX;Solaris;No-Contract -> Automated;Service : 0.0, 0.97
Service;AIX;HPUX;No-Contract -> Automated;Solaris : 0.0, 0.97
Service;HPUX;Solaris;No-Contract -> Automated;AIX : 0.0, 0.97
Automated;AIX;Solaris;No-Contract -> Service;HPUX : 0.0, 0.97
Automated;Service;AIX;No-Contract -> HPUX;Solaris : 0.0, 0.97
Automated;Service;Solaris;No-Contract -> AIX;HPUX : 0.0, 0.97
Service;AIX;Solaris;No-Contract -> Automated;HPUX : 0.0, 0.97
Automated;AIX;HPUX;No-Contract -> Service;Solaris : 1.0, 1.0
Automated;HPUX;Solaris;No-Contract -> Service;AIX : 1.0, 1.0
Automated;Service;HPUX;No-Contract -> AIX;Solaris : 1.0, 1.0
AIX;HPUX;Solaris;No-Contract -> Automated;Service : 1.0, 1.0
Service;AIX;HPUX;No-Contract -> Automated;Solaris : 1.0, 1.0
Service;HPUX;Solaris;No-Contract -> Automated;AIX : 1.0, 1.0
Automated;AIX;Solaris;No-Contract -> Service;HPUX : 1.0, 1.0
Automated;Service;AIX;No-Contract -> HPUX;Solaris : 1.0, 1.0
Automated;Service;Solaris;No-Contract -> AIX;HPUX : 1.0, 1.0
Service;AIX;Solaris;No-Contract -> Automated;HPUX : 1.0, 1.0
Automated;AIX;HPUX;Solaris;No-Contract -> Service : 0.0, 0.97
Automated;Service;AIX;HPUX;No-Contract -> Solaris : 0.0, 0.97
Automated;Service;HPUX;Solaris;No-Contract -> AIX : 0.0, 0.97
Service;AIX;HPUX;Solaris;No-Contract -> Automated : 0.0, 0.97
Automated;Service;AIX;Solaris;No-Contract -> HPUX : 0.0, 0.97
Automated;AIX;HPUX;Solaris;No-Contract -> Service : 1.0, 1.0
Automated;Service;AIX;HPUX;No-Contract -> Solaris : 1.0, 1.0
Automated;Service;HPUX;Solaris;No-Contract -> AIX : 1.0, 1.0
Service;AIX;HPUX;Solaris;No-Contract -> Automated : 1.0, 1.0
Automated;Service;AIX;Solaris;No-Contract -> HPUX : 1.0, 1.0
Automated;Service;AIX;HPUX;Solaris;No-Contract ->  : 0.0, 0.97
HPUX;No-Contract -> Linux;Automated;AIX;Solaris : 1.0, 1.0
Automated;No-Contract -> Linux;AIX;HPUX;Solaris : 1.0, 1.0
AIX;No-Contract -> Linux;Automated;HPUX;Solaris : 1.0, 1.0
Solaris;No-Contract -> Linux;Automated;AIX;HPUX : 1.0, 1.0
Linux;No-Contract -> Automated;AIX;HPUX;Solaris : 1.0, 1.0
Automated;HPUX;No-Contract -> Linux;AIX;Solaris : 0.0, 0.97
AIX;HPUX;No-Contract -> Linux;Automated;Solaris : 0.0, 0.97
HPUX;Solaris;No-Contract -> Linux;Automated;AIX : 0.0, 0.97
Linux;HPUX;No-Contract -> Automated;AIX;Solaris : 0.0, 0.97
Automated;AIX;No-Contract -> Linux;HPUX;Solaris : 0.0, 0.97
Automated;Solaris;No-Contract -> Linux;AIX;HPUX : 0.0, 0.97
Linux;Automated;No-Contract -> AIX;HPUX;Solaris : 0.0, 0.97
AIX;Solaris;No-Contract -> Linux;Automated;HPUX : 0.0, 0.97
Linux;AIX;No-Contract -> Automated;HPUX;Solaris : 0.0, 0.97
Linux;Solaris;No-Contract -> Automated;AIX;HPUX : 0.0, 0.97
Automated;HPUX;No-Contract -> Linux;AIX;Solaris : 1.0, 1.0
AIX;HPUX;No-Contract -> Linux;Automated;Solaris : 1.0, 1.0
HPUX;Solaris;No-Contract -> Linux;Automated;AIX : 1.0, 1.0
Linux;HPUX;No-Contract -> Automated;AIX;Solaris : 1.0, 1.0
Automated;AIX;No-Contract -> Linux;HPUX;Solaris : 1.0, 1.0
Automated;Solaris;No-Contract -> Linux;AIX;HPUX : 1.0, 1.0
Linux;Automated;No-Contract -> AIX;HPUX;Solaris : 1.0, 1.0
AIX;Solaris;No-Contract -> Linux;Automated;HPUX : 1.0, 1.0
Linux;AIX;No-Contract -> Automated;HPUX;Solaris : 1.0, 1.0
Linux;Solaris;No-Contract -> Automated;AIX;HPUX : 1.0, 1.0
Automated;AIX;HPUX;No-Contract -> Linux;Solaris : 0.0, 0.97
Automated;HPUX;Solaris;No-Contract -> Linux;AIX : 0.0, 0.97
Linux;Automated;HPUX;No-Contract -> AIX;Solaris : 0.0, 0.97
AIX;HPUX;Solaris;No-Contract -> Linux;Automated : 0.0, 0.97
Linux;AIX;HPUX;No-Contract -> Automated;Solaris : 0.0, 0.97
Linux;HPUX;Solaris;No-Contract -> Automated;AIX : 0.0, 0.97
Automated;AIX;Solaris;No-Contract -> Linux;HPUX : 0.0, 0.97
Linux;Automated;AIX;No-Contract -> HPUX;Solaris : 0.0, 0.97
Linux;Automated;Solaris;No-Contract -> AIX;HPUX : 0.0, 0.97
Linux;AIX;Solaris;No-Contract -> Automated;HPUX : 0.0, 0.97
Automated;AIX;HPUX;No-Contract -> Linux;Solaris : 1.0, 1.0
Automated;HPUX;Solaris;No-Contract -> Linux;AIX : 1.0, 1.0
Linux;Automated;HPUX;No-Contract -> AIX;Solaris : 1.0, 1.0
AIX;HPUX;Solaris;No-Contract -> Linux;Automated : 1.0, 1.0
Linux;AIX;HPUX;No-Contract -> Automated;Solaris : 1.0, 1.0
Linux;HPUX;Solaris;No-Contract -> Automated;AIX : 1.0, 1.0
Automated;AIX;Solaris;No-Contract -> Linux;HPUX : 1.0, 1.0
Linux;Automated;AIX;No-Contract -> HPUX;Solaris : 1.0, 1.0
Linux;Automated;Solaris;No-Contract -> AIX;HPUX : 1.0, 1.0
Linux;AIX;Solaris;No-Contract -> Automated;HPUX : 1.0, 1.0
Automated;AIX;HPUX;Solaris;No-Contract -> Linux : 0.0, 0.97
Linux;Automated;AIX;HPUX;No-Contract -> Solaris : 0.0, 0.97
Linux;Automated;HPUX;Solaris;No-Contract -> AIX : 0.0, 0.97
Linux;AIX;HPUX;Solaris;No-Contract -> Automated : 0.0, 0.97
Linux;Automated;AIX;Solaris;No-Contract -> HPUX : 0.0, 0.97
Automated;AIX;HPUX;Solaris;No-Contract -> Linux : 1.0, 1.0
Linux;Automated;AIX;HPUX;No-Contract -> Solaris : 1.0, 1.0
Linux;Automated;HPUX;Solaris;No-Contract -> AIX : 1.0, 1.0
Linux;AIX;HPUX;Solaris;No-Contract -> Automated : 1.0, 1.0
Linux;Automated;AIX;Solaris;No-Contract -> HPUX : 1.0, 1.0
Linux;Automated;AIX;HPUX;Solaris;No-Contract ->  : 0.0, 0.97
HPUX;No-Contract -> Linux;Automated;Service;AIX : 1.0, 1.0
Automated;No-Contract -> Linux;Service;AIX;HPUX : 1.0, 1.0
AIX;No-Contract -> Linux;Automated;Service;HPUX : 1.0, 1.0
Service;No-Contract -> Linux;Automated;AIX;HPUX : 1.0, 1.0
Linux;No-Contract -> Automated;Service;AIX;HPUX : 1.0, 1.0
Automated;HPUX;No-Contract -> Linux;Service;AIX : 0.0, 0.97
AIX;HPUX;No-Contract -> Linux;Automated;Service : 0.0, 0.97
Service;HPUX;No-Contract -> Linux;Automated;AIX : 0.0, 0.97
Linux;HPUX;No-Contract -> Automated;Service;AIX : 0.0, 0.97
Automated;AIX;No-Contract -> Linux;Service;HPUX : 0.0, 0.97
Automated;Service;No-Contract -> Linux;AIX;HPUX : 0.0, 0.97
Linux;Automated;No-Contract -> Service;AIX;HPUX : 0.0, 0.97
Service;AIX;No-Contract -> Linux;Automated;HPUX : 0.0, 0.97
Linux;AIX;No-Contract -> Automated;Service;HPUX : 0.0, 0.97
Linux;Service;No-Contract -> Automated;AIX;HPUX : 0.0, 0.97
Automated;HPUX;No-Contract -> Linux;Service;AIX : 1.0, 1.0
AIX;HPUX;No-Contract -> Linux;Automated;Service : 1.0, 1.0
Service;HPUX;No-Contract -> Linux;Automated;AIX : 1.0, 1.0
Linux;HPUX;No-Contract -> Automated;Service;AIX : 1.0, 1.0
Automated;AIX;No-Contract -> Linux;Service;HPUX : 1.0, 1.0
Automated;Service;No-Contract -> Linux;AIX;HPUX : 1.0, 1.0
Linux;Automated;No-Contract -> Service;AIX;HPUX : 1.0, 1.0
Service;AIX;No-Contract -> Linux;Automated;HPUX : 1.0, 1.0
Linux;AIX;No-Contract -> Automated;Service;HPUX : 1.0, 1.0
Linux;Service;No-Contract -> Automated;AIX;HPUX : 1.0, 1.0
Automated;AIX;HPUX;No-Contract -> Linux;Service : 0.0, 0.97
Automated;Service;HPUX;No-Contract -> Linux;AIX : 0.0, 0.97
Linux;Automated;HPUX;No-Contract -> Service;AIX : 0.0, 0.97
Service;AIX;HPUX;No-Contract -> Linux;Automated : 0.0, 0.97
Linux;AIX;HPUX;No-Contract -> Automated;Service : 0.0, 0.97
Linux;Service;HPUX;No-Contract -> Automated;AIX : 0.0, 0.97
Automated;Service;AIX;No-Contract -> Linux;HPUX : 0.0, 0.97
Linux;Automated;AIX;No-Contract -> Service;HPUX : 0.0, 0.97
Linux;Automated;Service;No-Contract -> AIX;HPUX : 0.0, 0.97
Linux;Service;AIX;No-Contract -> Automated;HPUX : 0.0, 0.97
Automated;AIX;HPUX;No-Contract -> Linux;Service : 1.0, 1.0
Automated;Service;HPUX;No-Contract -> Linux;AIX : 1.0, 1.0
Linux;Automated;HPUX;No-Contract -> Service;AIX : 1.0, 1.0
Service;AIX;HPUX;No-Contract -> Linux;Automated : 1.0, 1.0
Linux;AIX;HPUX;No-Contract -> Automated;Service : 1.0, 1.0
Linux;Service;HPUX;No-Contract -> Automated;AIX : 1.0, 1.0
Automated;Service;AIX;No-Contract -> Linux;HPUX : 1.0, 1.0
Linux;Automated;AIX;No-Contract -> Service;HPUX : 1.0, 1.0
Linux;Automated;Service;No-Contract -> AIX;HPUX : 1.0, 1.0
Linux;Service;AIX;No-Contract -> Automated;HPUX : 1.0, 1.0
Automated;Service;AIX;HPUX;No-Contract -> Linux : 0.0, 0.97
Linux;Automated;AIX;HPUX;No-Contract -> Service : 0.0, 0.97
Linux;Automated;Service;HPUX;No-Contract -> AIX : 0.0, 0.97
Linux;Service;AIX;HPUX;No-Contract -> Automated : 0.0, 0.97
Linux;Automated;Service;AIX;No-Contract -> HPUX : 0.0, 0.97
Automated;Service;AIX;HPUX;No-Contract -> Linux : 1.0, 1.0
Linux;Automated;AIX;HPUX;No-Contract -> Service : 1.0, 1.0
Linux;Automated;Service;HPUX;No-Contract -> AIX : 1.0, 1.0
Linux;Service;AIX;HPUX;No-Contract -> Automated : 1.0, 1.0
Linux;Automated;Service;AIX;No-Contract -> HPUX : 1.0, 1.0
Linux;Automated;Service;AIX;HPUX;No-Contract ->  : 0.0, 0.97
HPUX;No-Contract -> Linux;Automated;Service;Solaris : 1.0, 1.0
Automated;No-Contract -> Linux;Service;HPUX;Solaris : 1.0, 1.0
Solaris;No-Contract -> Linux;Automated;Service;HPUX : 1.0, 1.0
Service;No-Contract -> Linux;Automated;HPUX;Solaris : 1.0, 1.0
Linux;No-Contract -> Automated;Service;HPUX;Solaris : 1.0, 1.0
Automated;HPUX;No-Contract -> Linux;Service;Solaris : 0.0, 0.97
HPUX;Solaris;No-Contract -> Linux;Automated;Service : 0.0, 0.97
Service;HPUX;No-Contract -> Linux;Automated;Solaris : 0.0, 0.97
Linux;HPUX;No-Contract -> Automated;Service;Solaris : 0.0, 0.97
Automated;Solaris;No-Contract -> Linux;Service;HPUX : 0.0, 0.97
Automated;Service;No-Contract -> Linux;HPUX;Solaris : 0.0, 0.97
Linux;Automated;No-Contract -> Service;HPUX;Solaris : 0.0, 0.97
Service;Solaris;No-Contract -> Linux;Automated;HPUX : 0.0, 0.97
Linux;Solaris;No-Contract -> Automated;Service;HPUX : 0.0, 0.97
Linux;Service;No-Contract -> Automated;HPUX;Solaris : 0.0, 0.97
Automated;HPUX;No-Contract -> Linux;Service;Solaris : 1.0, 1.0
HPUX;Solaris;No-Contract -> Linux;Automated;Service : 1.0, 1.0
Service;HPUX;No-Contract -> Linux;Automated;Solaris : 1.0, 1.0
Linux;HPUX;No-Contract -> Automated;Service;Solaris : 1.0, 1.0
Automated;Solaris;No-Contract -> Linux;Service;HPUX : 1.0, 1.0
Automated;Service;No-Contract -> Linux;HPUX;Solaris : 1.0, 1.0
Linux;Automated;No-Contract -> Service;HPUX;Solaris : 1.0, 1.0
Service;Solaris;No-Contract -> Linux;Automated;HPUX : 1.0, 1.0
Linux;Solaris;No-Contract -> Automated;Service;HPUX : 1.0, 1.0
Linux;Service;No-Contract -> Automated;HPUX;Solaris : 1.0, 1.0
Automated;HPUX;Solaris;No-Contract -> Linux;Service : 0.0, 0.97
Automated;Service;HPUX;No-Contract -> Linux;Solaris : 0.0, 0.97
Linux;Automated;HPUX;No-Contract -> Service;Solaris : 0.0, 0.97
Service;HPUX;Solaris;No-Contract -> Linux;Automated : 0.0, 0.97
Linux;HPUX;Solaris;No-Contract -> Automated;Service : 0.0, 0.97
Linux;Service;HPUX;No-Contract -> Automated;Solaris : 0.0, 0.97
Automated;Service;Solaris;No-Contract -> Linux;HPUX : 0.0, 0.97
Linux;Automated;Solaris;No-Contract -> Service;HPUX : 0.0, 0.97
Linux;Automated;Service;No-Contract -> HPUX;Solaris : 0.0, 0.97
Linux;Service;Solaris;No-Contract -> Automated;HPUX : 0.0, 0.97
Automated;HPUX;Solaris;No-Contract -> Linux;Service : 1.0, 1.0
Automated;Service;HPUX;No-Contract -> Linux;Solaris : 1.0, 1.0
Linux;Automated;HPUX;No-Contract -> Service;Solaris : 1.0, 1.0
Service;HPUX;Solaris;No-Contract -> Linux;Automated : 1.0, 1.0
Linux;HPUX;Solaris;No-Contract -> Automated;Service : 1.0, 1.0
Linux;Service;HPUX;No-Contract -> Automated;Solaris : 1.0, 1.0
Automated;Service;Solaris;No-Contract -> Linux;HPUX : 1.0, 1.0
Linux;Automated;Solaris;No-Contract -> Service;HPUX : 1.0, 1.0
Linux;Automated;Service;No-Contract -> HPUX;Solaris : 1.0, 1.0
Linux;Service;Solaris;No-Contract -> Automated;HPUX : 1.0, 1.0
Automated;Service;HPUX;Solaris;No-Contract -> Linux : 0.0, 0.97
Linux;Automated;HPUX;Solaris;No-Contract -> Service : 0.0, 0.97
Linux;Automated;Service;HPUX;No-Contract -> Solaris : 0.0, 0.97
Linux;Service;HPUX;Solaris;No-Contract -> Automated : 0.0, 0.97
Linux;Automated;Service;Solaris;No-Contract -> HPUX : 0.0, 0.97
Automated;Service;HPUX;Solaris;No-Contract -> Linux : 1.0, 1.0
Linux;Automated;HPUX;Solaris;No-Contract -> Service : 1.0, 1.0
Linux;Automated;Service;HPUX;No-Contract -> Solaris : 1.0, 1.0
Linux;Service;HPUX;Solaris;No-Contract -> Automated : 1.0, 1.0
Linux;Automated;Service;Solaris;No-Contract -> HPUX : 1.0, 1.0
Linux;Automated;Service;HPUX;Solaris;No-Contract ->  : 0.0, 0.97
HPUX;No-Contract -> Linux;Service;AIX;Solaris : 1.0, 1.0
AIX;No-Contract -> Linux;Service;HPUX;Solaris : 1.0, 1.0
Solaris;No-Contract -> Linux;Service;AIX;HPUX : 1.0, 1.0
Service;No-Contract -> Linux;AIX;HPUX;Solaris : 1.0, 1.0
Linux;No-Contract -> Service;AIX;HPUX;Solaris : 1.0, 1.0
AIX;HPUX;No-Contract -> Linux;Service;Solaris : 0.0, 0.97
HPUX;Solaris;No-Contract -> Linux;Service;AIX : 0.0, 0.97
Service;HPUX;No-Contract -> Linux;AIX;Solaris : 0.0, 0.97
Linux;HPUX;No-Contract -> Service;AIX;Solaris : 0.0, 0.97
AIX;Solaris;No-Contract -> Linux;Service;HPUX : 0.0, 0.97
Service;AIX;No-Contract -> Linux;HPUX;Solaris : 0.0, 0.97
Linux;AIX;No-Contract -> Service;HPUX;Solaris : 0.0, 0.97
Service;Solaris;No-Contract -> Linux;AIX;HPUX : 0.0, 0.97
Linux;Solaris;No-Contract -> Service;AIX;HPUX : 0.0, 0.97
Linux;Service;No-Contract -> AIX;HPUX;Solaris : 0.0, 0.97
AIX;HPUX;No-Contract -> Linux;Service;Solaris : 1.0, 1.0
HPUX;Solaris;No-Contract -> Linux;Service;AIX : 1.0, 1.0
Service;HPUX;No-Contract -> Linux;AIX;Solaris : 1.0, 1.0
Linux;HPUX;No-Contract -> Service;AIX;Solaris : 1.0, 1.0
AIX;Solaris;No-Contract -> Linux;Service;HPUX : 1.0, 1.0
Service;AIX;No-Contract -> Linux;HPUX;Solaris : 1.0, 1.0
Linux;AIX;No-Contract -> Service;HPUX;Solaris : 1.0, 1.0
Service;Solaris;No-Contract -> Linux;AIX;HPUX : 1.0, 1.0
Linux;Solaris;No-Contract -> Service;AIX;HPUX : 1.0, 1.0
Linux;Service;No-Contract -> AIX;HPUX;Solaris : 1.0, 1.0
